transaction_id,transaction_date,transaction_time,store_id,store_name,region,product_id,product_name,category,quantity,unit_price,total_amount,discount_percent,discount_amount,final_amount,payment_method,customer_id,customer_segment,sales_person_id,promotion_code
TXN64C873C7F243,2023-09-06,06:21:20,ST011,Amberfort Mall,West,PRD9600,Tablet,Electronics,2,358.78,717.56,5,35.88,681.68,Credit Card,CUST57517,Premium,EMP197,SUMMER20
TXN557EADCD47B2,2024-07-04,06:21:20,ST019,Lake Kristieborough Mall,North,PRD4793,Jeans,Clothing,2,295.29,590.58,0,0.0,590.58,Credit Card,CUST46243,Budget,EMP961,BULK5
TXN109025FF3229,2023-11-03,06:21:20,ST010,Harveyfurt Mall,Central,PRD6110,Children Book,Books,1,448.71,448.71,0,0.0,448.71,Digital Wallet,CUST22185,Budget,EMP375,SAVE10
TXNB49CC0DA112B,2023-10-23,06:21:20,ST001,Port Jessica Mall,North,PRD8687,Shoes,Clothing,1,446.79,446.79,0,0.0,446.79,Cash,CUST63213,Premium,EMP370,
TXNC19E33B19E1F,2025-03-10,06:21:20,ST011,Amberfort Mall,West,PRD2701,Running Shoes,Sports,2,100.71,201.42,20,40.28,161.14,Credit Card,CUST71645,Standard,EMP846,SAVE10
TXNF65FA2DE06FB,2025-07-12,06:21:20,ST001,Port Jessica Mall,North,PRD4072,Tennis Racket,Sports,5,438.79,2193.95,20,438.79,1755.16,Digital Wallet,CUST81770,Standard,EMP160,
TXN66B0404BCD62,2025-05-02,06:21:20,ST017,East Ann Mall,Central,PRD7742,Foundation,Beauty,3,178.69,536.07,15,80.41,455.66,Cash,CUST45305,Standard,EMP731,
TXNB7A26606AB00,2025-08-06,06:21:20,ST020,Lake Gary Mall,Central,PRD7644,Perfume,Beauty,4,10.71,42.84,0,0.0,42.84,Debit Card,CUST43152,Standard,EMP690,
TXN39D45AF72E98,2025-05-31,06:21:20,ST008,New Daniel Mall,Central,PRD5095,Hat,Clothing,2,358.42,716.84,5,35.84,681.0,Credit Card,CUST19463,VIP,EMP236,SUMMER20
TXN96A1F8672B92,2023-12-07,06:21:20,ST007,East Seanborough Mall,North,PRD7772,Camera,Electronics,1,416.69,416.69,0,0.0,416.69,Credit Card,CUST54742,Standard,EMP557,
TXNF8D75525FF0F,2025-06-07,06:21:20,ST011,Amberfort Mall,West,PRD5506,Dress,Clothing,4,195.58,782.32,20,156.46,625.86,Digital Wallet,CUST96916,Standard,EMP978,
TXNBECCA5F43CDB,2024-03-12,06:21:20,ST007,East Seanborough Mall,North,PRD8167,Perfume,Beauty,2,250.06,500.12,10,50.01,450.11,Credit Card,CUST43044,Premium,EMP543,
TXN83D7D6C742EE,2023-10-15,06:21:20,ST015,West Audreyland Mall,South,PRD2809,Camera,Electronics,5,151.65,758.25,15,113.74,644.51,Cash,CUST28441,Budget,EMP386,
TXN39BE89345DA3,2023-08-28,06:21:20,ST003,Rodriguezhaven Mall,East,PRD4675,Car Charger,Automotive,5,232.67,1163.35,10,116.33,1047.02,Digital Wallet,CUST36335,Budget,EMP959,
TXN11628771CCC2,2024-09-16,06:21:20,ST016,Port Michael Mall,South,PRD1280,Cookbook,Books,2,224.68,449.36,5,22.47,426.89,Debit Card,CUST94570,VIP,EMP493,
TXNDB373F117F67,2025-02-28,06:21:20,ST009,Chavezfurt Mall,North,PRD5453,Sofa,Home & Garden,3,265.79,797.37,0,0.0,797.37,Cash,CUST62915,Premium,EMP164,
TXNEFBD105BC7D7,2023-12-01,06:21:20,ST009,Chavezfurt Mall,North,PRD9682,Dumbbell,Sports,2,381.29,762.58,20,152.52,610.06,Debit Card,CUST92250,VIP,EMP641,
TXNF8FA89077303,2023-09-03,06:21:20,ST018,North Erika Mall,Central,PRD8881,Remote Car,Toys,4,288.3,1153.2,0,0.0,1153.2,Debit Card,CUST34559,Premium,EMP850,
TXNFA2D8C30B4E2,2024-10-22,06:21:20,ST009,Chavezfurt Mall,North,PRD6847,Magazine,Books,5,107.74,538.7,15,80.81,457.89,Credit Card,CUST59797,VIP,EMP739,
TXN997E8D7B416D,2024-04-20,06:21:20,ST011,Amberfort Mall,West,PRD9724,Action Figure,Toys,3,240.98,722.94,5,36.15,686.79,Cash,CUST74638,Standard,EMP541,
TXNA3CFA72649C8,2025-07-20,06:21:20,ST019,Lake Kristieborough Mall,North,PRD4358,T-Shirt,Clothing,2,123.34,246.68,0,0.0,246.68,Digital Wallet,CUST64048,Premium,EMP205,
TXNC612729E7FA7,2025-02-25,06:21:20,ST005,Welchhaven Mall,South,PRD7076,Floor Mats,Automotive,2,371.63,743.26,5,37.16,706.1,Credit Card,CUST14799,Budget,EMP111,WELCOME15
TXN5FC10FBAB318,2023-12-15,06:21:20,ST019,Lake Kristieborough Mall,North,PRD6583,Magazine,Books,4,447.62,1790.48,0,0.0,1790.48,Debit Card,CUST90186,Premium,EMP195,BULK5
TXNCAD2B0B99651,2025-02-13,06:21:20,ST016,Port Michael Mall,South,PRD9020,Running Shoes,Sports,3,275.13,825.39,0,0.0,825.39,Debit Card,CUST63976,Budget,EMP202,
TXN5D5A18CC8746,2025-04-01,06:21:20,ST009,Chavezfurt Mall,North,PRD6847,Basketball,Sports,1,219.28,219.28,10,21.93,197.35,Digital Wallet,CUST82913,Standard,EMP127,BULK5
TXNC7BABC875E9A,2023-09-04,06:21:20,ST006,Jenniferchester Mall,South,PRD3939,Cookbook,Books,2,124.77,249.54,0,0.0,249.54,Debit Card,CUST37403,Standard,EMP235,
TXNADA6B3ECA7DF,2023-10-15,06:21:20,ST020,Lake Gary Mall,Central,PRD7007,Engine Oil,Automotive,2,25.43,50.86,5,2.54,48.32,Cash,CUST66599,Standard,EMP804,
TXN1290692218BD,2024-01-23,06:21:20,ST001,Port Jessica Mall,North,PRD3868,GPS Device,Automotive,2,193.52,387.04,20,77.41,309.63,Digital Wallet,CUST24224,Premium,EMP882,
TXN80A8B9415EDA,2023-10-27,06:21:20,ST004,Lake Michaelberg Mall,South,PRD5360,Kitchen Set,Home & Garden,4,122.34,489.36,5,24.47,464.89,Cash,CUST69382,Standard,EMP948,BULK5
TXNC76245217317,2025-06-20,06:21:20,ST014,Timothychester Mall,North,PRD5574,Tennis Racket,Sports,2,309.36,618.72,15,92.81,525.91,Cash,CUST44108,Standard,EMP851,
TXN96AB94635F0C,2024-03-01,06:21:20,ST013,West Reginaldfort Mall,North,PRD2889,Perfume,Beauty,5,237.79,1188.95,0,0.0,1188.95,Debit Card,CUST17050,Standard,EMP854,
TXN818C8A751ED8,2025-03-09,06:21:20,ST019,Lake Kristieborough Mall,North,PRD9831,GPS Device,Automotive,2,35.89,71.78,5,3.59,68.19,Debit Card,CUST26571,Standard,EMP151,
TXND26B4901BDEC,2025-04-26,06:21:20,ST018,North Erika Mall,Central,PRD9807,Jeans,Clothing,5,50.95,254.75,20,50.95,203.8,Credit Card,CUST44033,Budget,EMP440,
TXN8C7496CBB830,2024-02-12,06:21:20,ST016,Port Michael Mall,South,PRD2464,Headphones,Electronics,2,78.46,156.92,5,7.85,149.07,Debit Card,CUST91899,VIP,EMP173,
TXNB7C0E44C79C1,2025-05-24,06:21:20,ST011,Amberfort Mall,West,PRD6532,Hat,Clothing,4,90.67,362.68,10,36.27,326.41,Credit Card,CUST14339,Premium,EMP898,
TXN4C9DC908383F,2025-06-24,06:21:20,ST001,Port Jessica Mall,North,PRD2328,Camera,Electronics,1,168.02,168.02,20,33.6,134.42,Credit Card,CUST34958,VIP,EMP924,
TXNF7E4AB038909,2025-02-15,06:21:20,ST020,Lake Gary Mall,Central,PRD6125,Action Figure,Toys,1,362.42,362.42,10,36.24,326.18,Digital Wallet,CUST98103,Premium,EMP913,SUMMER20
TXN2AD56C78B21A,2024-06-08,06:21:20,ST003,Rodriguezhaven Mall,East,PRD9847,Cookbook,Books,5,408.26,2041.3,20,408.26,1633.04,Digital Wallet,CUST47641,VIP,EMP634,
TXNB679886E7785,2024-01-15,06:21:20,ST017,East Ann Mall,Central,PRD7216,Plant Pot,Home & Garden,5,396.27,1981.35,10,198.13,1783.22,Digital Wallet,CUST15293,VIP,EMP578,
TXN9FF8A21301AC,2025-04-18,06:21:20,ST009,Chavezfurt Mall,North,PRD2453,Smartphone,Electronics,2,195.17,390.34,10,39.03,351.31,Cash,CUST77618,Budget,EMP642,
TXN96A8030F4C54,2024-09-03,06:21:20,ST014,Timothychester Mall,North,PRD4733,Jeans,Clothing,2,400.87,801.74,20,160.35,641.39,Cash,CUST58439,Premium,EMP474,
TXNA954518EC048,2024-02-04,06:21:20,ST002,Boltonmouth Mall,North,PRD1868,Nail Polish,Beauty,5,360.0,1800.0,15,270.0,1530.0,Digital Wallet,CUST37252,Standard,EMP520,
TXNC8F013E5A583,2025-05-03,06:21:20,ST012,Campbellfurt Mall,North,PRD4027,Car Charger,Automotive,1,388.46,388.46,20,77.69,310.77,Debit Card,CUST18456,Premium,EMP374,
TXNB51C0024A5D9,2024-09-18,06:21:20,ST004,Lake Michaelberg Mall,South,PRD5286,Children Book,Books,5,458.47,2292.35,0,0.0,2292.35,Cash,CUST94381,Standard,EMP660,WELCOME15
TXN24A1984D8026,2024-04-24,06:21:20,ST007,East Seanborough Mall,North,PRD5387,Tennis Racket,Sports,5,327.39,1636.95,15,245.54,1391.41,Debit Card,CUST30297,Premium,EMP244,
TXN43BA84C9ED05,2025-05-08,06:21:20,ST006,Jenniferchester Mall,South,PRD7678,Magazine,Books,5,290.0,1450.0,10,145.0,1305.0,Cash,CUST30787,Premium,EMP348,SAVE10
TXN151CEFBFF6B7,2024-08-25,06:21:20,ST004,Lake Michaelberg Mall,South,PRD2346,Foundation,Beauty,3,480.78,1442.34,10,144.23,1298.11,Digital Wallet,CUST15344,VIP,EMP398,WELCOME15
TXND99719DD126C,2024-01-21,06:21:20,ST010,Harveyfurt Mall,Central,PRD7046,Puzzle,Toys,1,101.43,101.43,5,5.07,96.36,Cash,CUST81233,Standard,EMP400,
TXND1C59B2C3530,2023-09-06,06:21:20,ST013,West Reginaldfort Mall,North,PRD5761,Jacket,Clothing,3,211.48,634.44,10,63.44,571.0,Credit Card,CUST39604,Premium,EMP477,
TXNEB2437583408,2025-07-28,06:21:20,ST011,Amberfort Mall,West,PRD6569,Plant Pot,Home & Garden,2,238.18,476.36,0,0.0,476.36,Credit Card,CUST47971,Premium,EMP973,
TXNF3ACAC803345,2024-03-10,06:21:20,ST012,Campbellfurt Mall,North,PRD6162,Yoga Mat,Sports,2,415.98,831.96,10,83.2,748.76,Credit Card,CUST61736,Standard,EMP926,
TXN7A375215F9B5,2023-11-26,06:21:20,ST020,Lake Gary Mall,Central,PRD9919,T-Shirt,Clothing,4,267.84,1071.36,0,0.0,1071.36,Credit Card,CUST89489,Standard,EMP346,
TXN875BFB6BE226,2025-05-21,06:21:20,ST007,East Seanborough Mall,North,PRD4698,Tennis Racket,Sports,2,208.45,416.9,10,41.69,375.21,Credit Card,CUST63300,Premium,EMP840,
TXN91D14664EC06,2023-11-07,06:21:20,ST013,West Reginaldfort Mall,North,PRD7671,Car Cover,Automotive,1,236.24,236.24,20,47.25,188.99,Credit Card,CUST11398,Standard,EMP313,
TXN7838E0BBE575,2025-04-05,06:21:20,ST014,Timothychester Mall,North,PRD9583,Dress,Clothing,1,279.37,279.37,20,55.87,223.5,Credit Card,CUST42032,VIP,EMP441,
TXN116124A820AC,2025-08-02,06:21:20,ST010,Harveyfurt Mall,Central,PRD1050,Car Cover,Automotive,5,68.65,343.25,15,51.49,291.76,Debit Card,CUST61348,Budget,EMP724,SAVE10
TXN6DC98C984249,2023-10-12,06:21:20,ST020,Lake Gary Mall,Central,PRD5699,Dress,Clothing,1,406.17,406.17,20,81.23,324.94,Credit Card,CUST80677,Budget,EMP331,
TXN50B09307C5D3,2025-02-06,06:21:20,ST001,Port Jessica Mall,North,PRD4190,Car Cover,Automotive,5,78.25,391.25,15,58.69,332.56,Debit Card,CUST30667,Standard,EMP721,
TXNE7975E442A4C,2024-01-12,06:21:20,ST015,West Audreyland Mall,South,PRD2257,Jeans,Clothing,3,174.24,522.72,15,78.41,444.31,Credit Card,CUST43442,Premium,EMP812,SUMMER20
TXN186AB1F9CBC7,2023-12-25,06:21:20,ST002,Boltonmouth Mall,North,PRD4893,Nail Polish,Beauty,3,318.93,956.79,10,95.68,861.11,Digital Wallet,CUST61838,VIP,EMP545,
TXN4659D6936C09,2025-01-26,06:21:20,ST005,Welchhaven Mall,South,PRD1690,T-Shirt,Clothing,4,392.35,1569.4,0,0.0,1569.4,Debit Card,CUST17259,Standard,EMP469,
TXN7C5CE8C0B922,2025-04-27,06:21:20,ST013,West Reginaldfort Mall,North,PRD6249,T-Shirt,Clothing,2,345.6,691.2,0,0.0,691.2,Debit Card,CUST23100,Standard,EMP886,
TXN9F039BFC487E,2024-07-27,06:21:20,ST014,Timothychester Mall,North,PRD2782,Action Figure,Toys,5,279.64,1398.2,15,209.73,1188.47,Digital Wallet,CUST92100,VIP,EMP534,SAVE10
TXN4ECAAC8EB140,2025-05-11,06:21:20,ST009,Chavezfurt Mall,North,PRD2897,Basketball,Sports,3,377.34,1132.02,0,0.0,1132.02,Debit Card,CUST49846,Premium,EMP912,
TXN491D39A61769,2024-11-14,06:21:20,ST010,Harveyfurt Mall,Central,PRD9660,Dumbbell,Sports,2,243.67,487.34,20,97.47,389.87,Debit Card,CUST63406,Premium,EMP317,
TXNEF990EFF58C2,2024-08-31,06:21:20,ST004,Lake Michaelberg Mall,South,PRD1778,T-Shirt,Clothing,3,231.25,693.75,0,0.0,693.75,Cash,CUST83985,Premium,EMP922,
TXN94A5295AE21B,2025-03-23,06:21:20,ST015,West Audreyland Mall,South,PRD7600,Sofa,Home & Garden,3,295.62,886.86,5,44.34,842.52,Digital Wallet,CUST91852,VIP,EMP990,SUMMER20
TXN02E11E75E808,2025-03-01,06:21:20,ST017,East Ann Mall,Central,PRD7293,Car Tire,Automotive,3,81.14,243.42,10,24.34,219.08,Debit Card,CUST29258,Budget,EMP678,
TXNE7D5DDA24300,2023-09-04,06:21:20,ST020,Lake Gary Mall,Central,PRD2775,Children Book,Books,2,477.11,954.22,5,47.71,906.51,Debit Card,CUST39232,Budget,EMP899,
TXN308955E45B30,2024-10-27,06:21:20,ST018,North Erika Mall,Central,PRD8749,Hair Dryer,Beauty,1,209.83,209.83,0,0.0,209.83,Debit Card,CUST62165,Premium,EMP568,
TXNF3D7A0B7FD00,2025-06-01,06:21:20,ST007,East Seanborough Mall,North,PRD9519,Engine Oil,Automotive,3,285.21,855.63,5,42.78,812.85,Debit Card,CUST52700,Budget,EMP765,
TXN1DFA94B2F65C,2025-01-27,06:21:20,ST018,North Erika Mall,Central,PRD1050,Curtains,Home & Garden,1,419.63,419.63,10,41.96,377.67,Cash,CUST63408,Premium,EMP245,BULK5
TXN1D02026D4111,2025-04-29,06:21:20,ST001,Port Jessica Mall,North,PRD7655,Perfume,Beauty,5,404.25,2021.25,5,101.06,1920.19,Cash,CUST81368,Standard,EMP544,
TXNC1198A3366AE,2023-11-17,06:21:20,ST013,West Reginaldfort Mall,North,PRD4549,Hair Dryer,Beauty,3,209.39,628.17,0,0.0,628.17,Credit Card,CUST83635,VIP,EMP928,
TXN53D907190579,2025-07-02,06:21:20,ST017,East Ann Mall,Central,PRD5127,Lamp,Home & Garden,3,290.04,870.12,0,0.0,870.12,Debit Card,CUST45002,VIP,EMP654,
TXN4D24C9FC2B9D,2025-04-06,06:21:20,ST009,Chavezfurt Mall,North,PRD8838,Children Book,Books,1,428.77,428.77,5,21.44,407.33,Debit Card,CUST10128,Premium,EMP783,WELCOME15
TXNCF0C9C5E08C5,2025-04-19,06:21:20,ST003,Rodriguezhaven Mall,East,PRD9255,Skincare Set,Beauty,1,67.22,67.22,15,10.08,57.14,Debit Card,CUST19837,Premium,EMP784,
TXNDA8ABB32F02D,2025-05-01,06:21:20,ST002,Boltonmouth Mall,North,PRD5575,Action Figure,Toys,1,193.84,193.84,0,0.0,193.84,Credit Card,CUST48408,Premium,EMP978,
TXNE061EBF854BD,2024-11-20,06:21:20,ST017,East Ann Mall,Central,PRD7736,Foundation,Beauty,2,437.2,874.4,15,131.16,743.24,Debit Card,CUST16592,Budget,EMP325,
TXNEB018E079C21,2024-05-16,06:21:20,ST015,West Audreyland Mall,South,PRD3659,Headphones,Electronics,4,303.43,1213.72,15,182.06,1031.66,Credit Card,CUST68854,Standard,EMP843,
TXNCBD6FC2833AB,2024-10-08,06:21:20,ST005,Welchhaven Mall,South,PRD9062,Bed Sheet,Home & Garden,3,19.54,58.62,0,0.0,58.62,Digital Wallet,CUST60393,Premium,EMP264,
TXN7C3FACE82B46,2025-04-21,06:21:20,ST001,Port Jessica Mall,North,PRD5305,Dress,Clothing,4,468.92,1875.68,20,375.14,1500.54,Credit Card,CUST35594,Standard,EMP307,
TXN9CBE5B0311B4,2023-11-13,06:21:20,ST012,Campbellfurt Mall,North,PRD2781,Plant Pot,Home & Garden,2,109.28,218.56,15,32.78,185.78,Digital Wallet,CUST81393,Premium,EMP575,
TXN1CEF52B70268,2024-01-29,06:21:20,ST020,Lake Gary Mall,Central,PRD4585,T-Shirt,Clothing,2,10.23,20.46,0,0.0,20.46,Digital Wallet,CUST41191,Budget,EMP235,
TXND67BE31028FF,2025-02-23,06:21:20,ST004,Lake Michaelberg Mall,South,PRD9932,Doll,Toys,2,116.94,233.88,0,0.0,233.88,Cash,CUST50251,Budget,EMP706,
TXNABAF3B2D3D13,2024-02-02,06:21:20,ST005,Welchhaven Mall,South,PRD2548,Action Figure,Toys,4,154.07,616.28,0,0.0,616.28,Digital Wallet,CUST46096,Budget,EMP154,
TXN2AD6B3477931,2024-03-10,06:21:20,ST013,West Reginaldfort Mall,North,PRD8589,Fiction Novel,Books,4,271.75,1087.0,5,54.35,1032.65,Digital Wallet,CUST97461,Standard,EMP291,
TXNCE8F6555C121,2024-01-26,06:21:20,ST019,Lake Kristieborough Mall,North,PRD4168,Jacket,Clothing,5,415.39,2076.95,0,0.0,2076.95,Cash,CUST78082,VIP,EMP275,
TXN4746AC7560E0,2024-07-27,06:21:20,ST020,Lake Gary Mall,Central,PRD4795,Floor Mats,Automotive,4,124.59,498.36,15,74.75,423.61,Debit Card,CUST25071,Standard,EMP656,
TXN7319BB86DEE8,2024-07-05,06:21:20,ST011,Amberfort Mall,West,PRD1375,Lipstick,Beauty,2,290.49,580.98,15,87.15,493.83,Digital Wallet,CUST87150,VIP,EMP512,
TXN80CE4D3A7602,2023-12-13,06:21:20,ST002,Boltonmouth Mall,North,PRD4865,GPS Device,Automotive,4,431.84,1727.36,15,259.1,1468.26,Digital Wallet,CUST77931,Standard,EMP980,SUMMER20
TXNB04C41B1DB41,2023-08-16,06:21:20,ST005,Welchhaven Mall,South,PRD3956,Hair Dryer,Beauty,1,332.87,332.87,5,16.64,316.23,Debit Card,CUST92467,Budget,EMP435,
TXN4979E0C25B40,2023-11-10,06:21:20,ST012,Campbellfurt Mall,North,PRD8328,Nail Polish,Beauty,1,390.87,390.87,20,78.17,312.7,Credit Card,CUST44722,VIP,EMP683,
TXN0C9BC4C91293,2023-10-27,06:21:20,ST019,Lake Kristieborough Mall,North,PRD8482,Sofa,Home & Garden,2,170.42,340.84,15,51.13,289.71,Credit Card,CUST83076,Budget,EMP340,
TXNCDB5398CABDD,2025-04-28,06:21:20,ST001,Port Jessica Mall,North,PRD6421,Children Book,Books,2,72.17,144.34,0,0.0,144.34,Credit Card,CUST89320,Standard,EMP778,WELCOME15
TXN25EE6D829717,2025-04-17,06:21:20,ST010,Harveyfurt Mall,Central,PRD6533,Children Book,Books,2,156.09,312.18,20,62.44,249.74,Credit Card,CUST94839,Premium,EMP390,
TXN32CEB4F60DA1,2025-05-16,06:21:20,ST015,West Audreyland Mall,South,PRD4854,Car Tire,Automotive,1,184.9,184.9,5,9.25,175.65,Digital Wallet,CUST68665,VIP,EMP589,
TXN54D58FBB2294,2025-06-16,06:21:20,ST020,Lake Gary Mall,Central,PRD2040,Sofa,Home & Garden,4,144.7,578.8,0,0.0,578.8,Digital Wallet,CUST74867,VIP,EMP493,
TXN64FCA82DAA39,2025-05-13,06:21:20,ST016,Port Michael Mall,South,PRD6244,Hair Dryer,Beauty,2,420.15,840.3,5,42.02,798.28,Debit Card,CUST74737,Premium,EMP909,
TXN7549947B850E,2024-07-04,06:21:20,ST006,Jenniferchester Mall,South,PRD1489,Headphones,Electronics,2,190.65,381.3,10,38.13,343.17,Cash,CUST61138,VIP,EMP845,
TXN68CFD37F99B6,2025-07-16,06:21:20,ST002,Boltonmouth Mall,North,PRD5580,Car Charger,Automotive,1,339.78,339.78,5,16.99,322.79,Debit Card,CUST54909,Budget,EMP374,
TXNB183FCC57D30,2025-01-31,06:21:20,ST019,Lake Kristieborough Mall,North,PRD5819,Skincare Set,Beauty,4,106.09,424.36,10,42.44,381.92,Debit Card,CUST93663,Standard,EMP749,BULK5
TXNF71676A65297,2025-03-25,06:21:20,ST008,New Daniel Mall,Central,PRD2689,Technical Manual,Books,2,277.63,555.26,20,111.05,444.21,Cash,CUST63071,Standard,EMP366,
TXNABD6363F0C1F,2025-07-10,06:21:20,ST018,North Erika Mall,Central,PRD3914,Board Game,Toys,3,363.99,1091.97,15,163.8,928.17,Cash,CUST60997,Standard,EMP689,
TXN9926D79DC527,2025-04-08,06:21:20,ST008,New Daniel Mall,Central,PRD2674,Bicycle,Sports,3,269.57,808.71,10,80.87,727.84,Debit Card,CUST76123,Premium,EMP673,SUMMER20
TXN47B733C3FD0D,2024-08-22,06:21:20,ST016,Port Michael Mall,South,PRD6314,Camera,Electronics,5,138.8,694.0,15,104.1,589.9,Credit Card,CUST89938,Budget,EMP874,
TXNA6D2F045A743,2025-07-10,06:21:20,ST008,New Daniel Mall,Central,PRD2965,Biography,Books,1,105.14,105.14,20,21.03,84.11,Credit Card,CUST24836,VIP,EMP713,
TXNB0931EB103E6,2023-10-01,06:21:20,ST011,Amberfort Mall,West,PRD2409,Basketball,Sports,5,125.65,628.25,0,0.0,628.25,Cash,CUST37549,VIP,EMP414,
TXNA1C29323D0BE,2024-06-09,06:21:20,ST011,Amberfort Mall,West,PRD3842,Car Tire,Automotive,3,109.13,327.39,5,16.37,311.02,Cash,CUST91183,Standard,EMP937,
TXN13A0FF2ACEA5,2025-02-01,06:21:20,ST014,Timothychester Mall,North,PRD1263,Jeans,Clothing,4,427.26,1709.04,0,0.0,1709.04,Cash,CUST29619,Premium,EMP390,
TXN775DF649706B,2023-09-19,06:21:20,ST015,West Audreyland Mall,South,PRD9580,Board Game,Toys,4,311.7,1246.8,0,0.0,1246.8,Digital Wallet,CUST83595,Premium,EMP719,SAVE10
TXN6132F6D5BCED,2024-12-15,06:21:20,ST012,Campbellfurt Mall,North,PRD9630,Tablet,Electronics,2,125.15,250.3,20,50.06,200.24,Cash,CUST62716,Standard,EMP240,BULK5
TXN15A3E32818A4,2024-10-25,06:21:20,ST011,Amberfort Mall,West,PRD9829,Lipstick,Beauty,5,258.16,1290.8,15,193.62,1097.18,Digital Wallet,CUST46639,Budget,EMP983,
TXN1DDD83AF052D,2024-12-30,06:21:20,ST011,Amberfort Mall,West,PRD7913,Building Blocks,Toys,3,275.26,825.78,10,82.58,743.2,Cash,CUST51592,Budget,EMP282,
TXN256F54641C56,2024-06-20,06:21:20,ST014,Timothychester Mall,North,PRD1645,T-Shirt,Clothing,3,22.44,67.32,0,0.0,67.32,Credit Card,CUST30439,Budget,EMP481,
TXN6774881F0A01,2025-04-05,06:21:20,ST008,New Daniel Mall,Central,PRD6340,Running Shoes,Sports,2,324.9,649.8,0,0.0,649.8,Cash,CUST19075,Standard,EMP105,
TXNDD64B1B8EAE0,2024-12-18,06:21:20,ST007,East Seanborough Mall,North,PRD2644,Smart Watch,Electronics,4,282.22,1128.88,5,56.44,1072.44,Cash,CUST49749,Budget,EMP971,
TXN91A76A2E2F73,2025-05-06,06:21:20,ST019,Lake Kristieborough Mall,North,PRD3360,Skincare Set,Beauty,5,497.6,2488.0,15,373.2,2114.8,Digital Wallet,CUST39109,VIP,EMP559,WELCOME15
TXNF353EA97076C,2024-06-08,06:21:20,ST001,Port Jessica Mall,North,PRD3747,Foundation,Beauty,2,189.48,378.96,20,75.79,303.17,Cash,CUST47737,Standard,EMP171,
TXNB0C7A068D5D0,2024-02-07,06:21:20,ST005,Welchhaven Mall,South,PRD4279,Hat,Clothing,2,419.81,839.62,5,41.98,797.64,Debit Card,CUST94560,Premium,EMP741,
TXN73B6E40F5F7E,2023-11-16,06:21:20,ST001,Port Jessica Mall,North,PRD5299,Headphones,Electronics,1,264.6,264.6,15,39.69,224.91,Digital Wallet,CUST30991,Standard,EMP834,
TXND31C027F4541,2024-08-01,06:21:20,ST006,Jenniferchester Mall,South,PRD8471,Smart Watch,Electronics,4,207.97,831.88,0,0.0,831.88,Debit Card,CUST33680,Budget,EMP591,
TXN23C2A918A3FE,2024-05-06,06:21:20,ST009,Chavezfurt Mall,North,PRD1535,Building Blocks,Toys,4,76.48,305.92,5,15.3,290.62,Cash,CUST28670,Premium,EMP623,WELCOME15
TXN23BDC8490144,2024-09-08,06:21:20,ST004,Lake Michaelberg Mall,South,PRD8201,Bicycle,Sports,4,36.02,144.08,5,7.2,136.88,Credit Card,CUST94596,VIP,EMP279,
TXNA8399AA7B824,2025-07-17,06:21:20,ST015,West Audreyland Mall,South,PRD4049,Yoga Mat,Sports,2,463.64,927.28,20,185.46,741.82,Credit Card,CUST52706,Standard,EMP276,
TXN97BEEAFE011D,2025-03-16,06:21:20,ST014,Timothychester Mall,North,PRD6356,Bicycle,Sports,2,478.12,956.24,15,143.44,812.8,Credit Card,CUST93932,Budget,EMP341,
TXN2B7ADD054303,2024-01-08,06:21:20,ST011,Amberfort Mall,West,PRD9850,Yoga Mat,Sports,3,354.21,1062.63,5,53.13,1009.5,Debit Card,CUST51969,Budget,EMP373,
TXNBE7A53FB8751,2024-12-26,06:21:20,ST016,Port Michael Mall,South,PRD5748,Floor Mats,Automotive,2,89.17,178.34,15,26.75,151.59,Debit Card,CUST12563,Budget,EMP367,BULK5
TXNFB146A80401C,2025-01-05,06:21:20,ST015,West Audreyland Mall,South,PRD8189,Jeans,Clothing,5,414.19,2070.95,20,414.19,1656.76,Credit Card,CUST34483,Standard,EMP550,
TXN4129C9A20C97,2023-10-09,06:21:20,ST020,Lake Gary Mall,Central,PRD2843,Board Game,Toys,4,382.28,1529.12,15,229.37,1299.75,Debit Card,CUST74268,Budget,EMP241,
TXN57312A91EFF9,2025-03-07,06:21:20,ST005,Welchhaven Mall,South,PRD3207,Yoga Mat,Sports,1,408.04,408.04,0,0.0,408.04,Cash,CUST62052,Premium,EMP661,
TXN02A32B5D8C14,2023-09-21,06:21:20,ST018,North Erika Mall,Central,PRD9497,Tablet,Electronics,4,307.22,1228.88,15,184.33,1044.55,Digital Wallet,CUST55785,Standard,EMP809,SUMMER20
TXNA7BFB36A7045,2025-06-27,06:21:20,ST008,New Daniel Mall,Central,PRD1662,Board Game,Toys,5,203.23,1016.15,0,0.0,1016.15,Debit Card,CUST12272,Budget,EMP409,
TXN0D8517D86682,2024-09-14,06:21:20,ST019,Lake Kristieborough Mall,North,PRD6683,Shoes,Clothing,3,63.65,190.95,0,0.0,190.95,Debit Card,CUST37531,Premium,EMP123,BULK5
TXN3EC6B1F4C2AD,2024-02-01,06:21:20,ST001,Port Jessica Mall,North,PRD5541,Remote Car,Toys,1,158.37,158.37,15,23.76,134.61,Debit Card,CUST17430,Standard,EMP105,
TXNE8AA6EBF73AC,2024-12-07,06:21:20,ST019,Lake Kristieborough Mall,North,PRD3378,Jeans,Clothing,4,55.54,222.16,0,0.0,222.16,Digital Wallet,CUST16346,Standard,EMP849,
